OrderID,ProductID,CustomerID,DateID,TerritoryID,Quantity,UnitPrice,UnitCost,SalesAmount_USD,SalesAmount_GBP,TaxAmount
2666,19,47,20210517,4,4,19.2,12,76.8,60.67,12.13
2667,14,77,20231005,5,2,10.35,9,20.69,16.35,3.27
2668,18,48,20210402,4,1,20.75,16,20.75,16.39,3.28
2669,17,126,20230209,1,5,83.52,55,417.61,329.91,65.98
2670,4,193,20230213,2,1,26.19,22,26.19,20.69,4.14
2671,6,2,20230510,5,4,15.0,10,60.01,47.41,9.48
2672,2,33,20210625,5,2,1283.69,900,2567.38,2028.23,405.65
2673,18,66,20210506,1,1,25.44,16,25.44,20.1,4.02
2674,10,94,20221228,5,2,41.97,32,83.94,66.31,13.26
2675,1,64,20230802,3,1,1132.64,720,1132.64,894.79,178.96
2676,10,169,20230116,5,4,37.44,32,149.75,118.3,23.66
2677,11,134,20221206,3,5,10.95,8,54.76,43.26,8.65
2678,4,170,20211028,1,2,24.6,22,49.21,38.88,7.78
2679,10,56,20210723,2,5,44.03,32,220.17,173.93,34.79
2680,12,72,20230428,2,5,6.56,5,32.78,25.9,5.18
2681,9,67,20230301,4,2,33.8,26,67.6,53.4,10.68
2682,9,174,20210430,4,2,35.57,26,71.13,56.19,11.24
2683,9,163,20210413,6,2,37.89,26,75.78,59.87,11.97
2684,17,155,20230321,2,4,83.09,55,332.37,262.57,52.51
2685,14,98,20220330,1,5,11.01,9,55.07,43.51,8.7
2686,4,137,20220124,1,5,28.67,22,143.37,113.26,22.65
2687,3,93,20220419,3,3,774.29,660,2322.87,1835.07,367.01
2688,9,3,20211122,1,4,41.33,26,165.33,130.61,26.12
2689,13,27,20211116,1,2,8.18,6,16.36,12.92,2.58
2690,19,126,20220316,1,5,15.29,12,76.47,60.41,12.08
2691,10,142,20230331,3,5,36.79,32,183.93,145.3,29.06
2692,6,82,20210311,4,2,12.73,10,25.45,20.11,4.02
2693,18,142,20231130,5,4,21.41,16,85.66,67.67,13.53
2694,9,3,20210702,6,5,37.87,26,189.36,149.59,29.92
2695,5,37,20230802,4,5,5.87,4,29.35,23.19,4.64
2696,12,182,20210318,2,5,6.55,5,32.73,25.86,5.17
2697,6,113,20221019,3,4,13.51,10,54.04,42.69,8.54
2698,14,134,20220201,6,2,11.27,9,22.55,17.81,3.56
2699,10,105,20210506,3,1,45.35,32,45.35,35.83,7.17
2700,8,24,20210421,2,5,29.35,26,146.73,115.92,23.18
2701,10,142,20231204,4,1,50.59,32,50.59,39.97,7.99
2702,17,188,20220901,2,4,74.19,55,296.76,234.44,46.89
2703,18,179,20230911,1,4,17.71,16,70.84,55.96,11.19
2704,1,183,20210930,4,5,1061.88,720,5309.4,4194.43,838.89
2705,17,176,20211217,5,1,77.2,55,77.2,60.99,12.2
2706,17,58,20210831,2,1,70.59,55,70.59,55.77,11.15
2707,17,91,20210712,1,4,74.13,55,296.51,234.24,46.85
2708,12,29,20210902,3,2,7.58,5,15.16,11.98,2.4
2709,10,77,20210618,4,3,39.44,32,118.31,93.46,18.69
2710,19,101,20210105,2,3,18.77,12,56.32,44.49,8.9
2711,17,10,20230712,4,5,83.83,55,419.15,331.13,66.23
2712,12,2,20210324,5,4,6.32,5,25.29,19.98,4.0
2713,4,2,20220524,3,2,28.62,22,57.25,45.23,9.05
2714,4,111,20210114,4,2,25.13,22,50.26,39.71,7.94
2715,5,106,20230109,1,4,4.41,4,17.66,13.95,2.79
2716,9,58,20230801,4,4,33.47,26,133.86,105.75,21.15
2717,14,47,20220608,5,3,10.39,9,31.17,24.62,4.92
2718,15,42,20220922,2,3,66.31,45,198.93,157.15,31.43
2719,12,182,20210108,2,1,5.97,5,5.97,4.72,0.94
2720,5,102,20210301,4,3,6.2,4,18.61,14.7,2.94
2721,7,123,20210819,6,3,16.23,14,48.69,38.47,7.69
2722,18,127,20221202,6,2,20.2,16,40.4,31.92,6.38
2723,17,186,20220728,6,4,64.11,55,256.46,202.6,40.52
2724,1,33,20210604,2,3,972.0,720,2916.0,2303.64,460.73
2725,8,14,20230908,6,3,34.19,26,102.56,81.02,16.2
2726,1,112,20230508,4,3,893.6,720,2680.8,2117.83,423.57
2727,14,64,20210429,5,2,13.18,9,26.36,20.82,4.16
2728,8,72,20210927,1,3,41.53,26,124.58,98.42,19.68
2729,14,51,20211222,4,1,13.06,9,13.06,10.32,2.06
2730,20,47,20221222,2,5,25.46,18,127.3,100.57,20.11
2731,8,31,20210803,2,4,29.1,26,116.4,91.96,18.39
2732,5,110,20211004,1,5,4.8,4,24.0,18.96,3.79
2733,13,105,20210316,5,3,8.7,6,26.1,20.62,4.12
2734,8,87,20211129,4,4,29.4,26,117.59,92.9,18.58
2735,2,78,20220906,1,3,1153.61,900,3460.83,2734.06,546.81
2736,14,64,20220519,3,1,10.72,9,10.72,8.47,1.69
2737,2,170,20210101,6,3,1085.39,900,3256.17,2572.37,514.47
2738,9,156,20221109,1,4,31.0,26,124.01,97.97,19.59
2739,12,86,20221207,3,1,5.74,5,5.74,4.53,0.91
2740,18,198,20210120,2,3,20.48,16,61.45,48.55,9.71
2741,19,136,20220603,5,3,14.63,12,43.89,34.67,6.93
2742,7,150,20220201,4,1,21.61,14,21.61,17.07,3.41
2743,20,31,20210707,1,5,28.51,18,142.57,112.63,22.53
2744,7,50,20230728,6,4,21.88,14,87.51,69.13,13.83
2745,18,159,20210419,3,3,23.4,16,70.21,55.47,11.09
2746,7,137,20231228,6,2,15.71,14,31.41,24.81,4.96
2747,14,141,20211004,6,3,13.91,9,41.74,32.97,6.59
2748,18,89,20231226,3,4,22.64,16,90.56,71.54,14.31
2749,14,18,20210618,4,4,12.26,9,49.03,38.73,7.75
2750,1,43,20221223,5,3,1042.81,720,3128.44,2471.47,494.29
2751,10,12,20210706,5,1,47.91,32,47.91,37.85,7.57
2752,7,190,20230922,4,4,20.19,14,80.77,63.81,12.76
2753,3,43,20230106,4,5,852.77,660,4263.85,3368.44,673.69
2754,13,156,20220714,3,2,7.15,6,14.3,11.3,2.26
2755,19,56,20210818,5,1,18.47,12,18.47,14.59,2.92
2756,15,129,20230106,6,5,55.32,45,276.62,218.53,43.71
2757,10,182,20211112,3,5,37.11,32,185.53,146.57,29.31
2758,2,137,20211118,2,3,1007.59,900,3022.77,2387.99,477.6
2759,9,35,20210802,3,1,36.95,26,36.95,29.19,5.84
2760,7,137,20211223,1,1,19.94,14,19.94,15.75,3.15
2761,20,95,20230627,3,1,28.32,18,28.32,22.37,4.47
2762,9,185,20230228,2,4,40.28,26,161.11,127.28,25.46
2763,11,15,20220228,6,1,12.1,8,12.1,9.56,1.91
2764,9,46,20211111,3,1,35.59,26,35.59,28.12,5.62
2765,4,185,20230418,6,4,34.6,22,138.41,109.34,21.87
2766,20,142,20220105,2,4,21.79,18,87.14,68.84,13.77
2767,7,149,20220121,6,4,16.49,14,65.96,52.11,10.42
2768,14,95,20211130,2,4,10.32,9,41.29,32.62,6.52
2769,15,48,20210917,2,2,62.32,45,124.63,98.46,19.69
2770,6,166,20231113,3,1,12.55,10,12.55,9.91,1.98
2771,13,176,20210913,5,2,6.81,6,13.62,10.76,2.15
2772,14,63,20210414,4,4,10.35,9,41.4,32.71,6.54
2773,5,187,20230126,1,5,4.6,4,23.0,18.17,3.63
2774,1,29,20220706,1,1,839.58,720,839.58,663.27,132.65
2775,9,37,20210430,6,5,28.78,26,143.88,113.67,22.73
2776,4,139,20210114,6,3,33.58,22,100.74,79.58,15.92
2777,7,36,20210504,4,5,21.65,14,108.23,85.5,17.1
2778,10,85,20210824,4,2,39.1,32,78.2,61.78,12.36
2779,9,161,20230220,5,1,28.88,26,28.88,22.82,4.56
2780,4,140,20210305,3,1,29.83,22,29.83,23.57,4.71
2781,5,1,20220819,2,1,4.85,4,4.85,3.83,0.77
2782,5,91,20220707,6,3,4.85,4,14.56,11.5,2.3
2783,13,176,20230908,6,1,8.08,6,8.08,6.38,1.28
2784,8,27,20210608,3,3,29.59,26,88.78,70.14,14.03
2785,4,93,20220425,1,1,30.85,22,30.85,24.37,4.87
2786,14,136,20210914,3,5,10.72,9,53.58,42.33,8.47
2787,5,171,20220902,6,3,5.65,4,16.95,13.39,2.68
2788,12,27,20220216,3,4,7.15,5,28.62,22.61,4.52
2789,3,1,20220117,2,2,831.68,660,1663.37,1314.06,262.81
2790,15,185,20220714,4,1,52.05,45,52.05,41.12,8.22
2791,9,38,20220906,1,3,41.53,26,124.6,98.43,19.69
2792,13,91,20210920,3,4,7.87,6,31.49,24.88,4.98
2793,14,155,20230922,6,3,10.52,9,31.57,24.94,4.99
2794,8,99,20230727,4,5,35.06,26,175.31,138.49,27.7
2795,16,137,20230206,5,2,9.05,7,18.09,14.29,2.86
2796,14,135,20230413,5,2,13.06,9,26.13,20.64,4.13
2797,12,1,20211203,2,1,6.41,5,6.41,5.06,1.01
2798,5,29,20221111,1,3,5.12,4,15.37,12.14,2.43
2799,10,118,20210720,2,5,50.75,32,253.75,200.46,40.09
2800,8,54,20220829,2,1,38.31,26,38.31,30.26,6.05
2801,5,97,20210618,6,1,5.79,4,5.79,4.57,0.91
2802,12,14,20220901,6,1,7.16,5,7.16,5.66,1.13
2803,16,153,20210416,2,1,8.21,7,8.21,6.49,1.3
2804,3,63,20210722,1,1,913.83,660,913.83,721.93,144.39
2805,5,196,20220822,2,4,5.89,4,23.55,18.6,3.72
2806,17,179,20231211,3,4,71.82,55,287.27,226.94,45.39
2807,15,166,20220429,6,1,55.95,45,55.95,44.2,8.84
2808,2,165,20210812,1,5,1328.01,900,6640.05,5245.64,1049.13
2809,6,3,20221223,4,4,14.4,10,57.6,45.5,9.1
2810,18,183,20221014,3,5,21.61,16,108.07,85.38,17.08
2811,8,109,20231016,2,3,41.25,26,123.75,97.76,19.55
2812,13,33,20230119,6,2,7.8,6,15.6,12.32,2.46
2813,8,101,20210323,2,5,36.47,26,182.33,144.04,28.81
2814,15,123,20210422,3,4,68.11,45,272.45,215.24,43.05
2815,2,96,20210825,6,4,1077.63,900,4310.52,3405.31,681.06
2816,4,20,20210607,3,5,32.77,22,163.83,129.43,25.89
2817,1,62,20220427,3,2,986.96,720,1973.93,1559.4,311.88
2818,7,153,20210405,1,3,16.71,14,50.14,39.61,7.92
2819,2,62,20211018,3,1,1429.5,900,1429.5,1129.31,225.86
2820,2,145,20230322,4,1,1011.62,900,1011.62,799.18,159.84
2821,10,3,20210514,3,3,50.54,32,151.62,119.78,23.96
2822,7,81,20221220,4,3,22.22,14,66.65,52.65,10.53
2823,4,85,20231005,4,5,25.31,22,126.56,99.98,20.0
2824,1,151,20210804,4,4,1003.09,720,4012.36,3169.76,633.95
2825,10,42,20210224,2,4,36.46,32,145.84,115.21,23.04
2826,3,184,20230616,2,2,992.47,660,1984.93,1568.09,313.62
2827,5,197,20230727,6,2,6.39,4,12.77,10.09,2.02
2828,17,187,20221221,5,5,86.08,55,430.41,340.02,68.0
2829,15,34,20220505,3,3,57.61,45,172.82,136.53,27.31
2830,2,183,20220912,6,4,1097.6,900,4390.4,3468.42,693.68
2831,20,20,20230526,2,5,25.45,18,127.25,100.53,20.11
2832,4,4,20221215,2,3,30.22,22,90.66,71.62,14.32
2833,16,25,20210506,4,3,8.29,7,24.88,19.66,3.93
2834,6,18,20220301,3,5,12.82,10,64.08,50.62,10.12
2835,3,46,20210510,6,4,811.12,660,3244.49,2563.15,512.63
2836,9,196,20221110,4,2,40.82,26,81.64,64.5,12.9
2837,16,11,20230328,3,3,9.1,7,27.31,21.57,4.31
2838,5,113,20230608,3,5,6.09,4,30.45,24.06,4.81
2839,12,22,20220328,6,4,6.76,5,27.06,21.38,4.28
2840,2,159,20220113,6,1,1323.47,900,1323.47,1045.54,209.11
2841,18,3,20211217,2,1,19.93,16,19.93,15.74,3.15
2842,19,103,20210817,1,2,15.53,12,31.06,24.54,4.91
2843,3,90,20221026,4,4,938.02,660,3752.08,2964.14,592.83
2844,4,22,20221031,2,1,34.29,22,34.29,27.09,5.42
2845,14,52,20220725,4,3,10.19,9,30.57,24.15,4.83
2846,20,125,20220506,2,4,20.83,18,83.32,65.82,13.16
2847,2,140,20221014,2,4,1055.48,900,4221.92,3335.32,667.06
2848,11,146,20211103,1,5,11.9,8,59.48,46.99,9.4
2849,12,111,20210331,4,2,5.64,5,11.27,8.9,1.78
2850,14,70,20210203,3,2,10.28,9,20.55,16.23,3.25
2851,9,104,20210409,1,3,39.96,26,119.88,94.71,18.94
2852,14,135,20221011,2,3,10.73,9,32.19,25.43,5.09
2853,3,110,20210319,3,3,780.3,660,2340.89,1849.3,369.86
2854,14,124,20220517,4,5,13.0,9,65.0,51.35,10.27
2855,14,91,20210819,6,5,11.65,9,58.26,46.03,9.21
2856,18,153,20210115,2,1,23.38,16,23.38,18.47,3.69
2857,20,38,20230411,3,3,19.93,18,59.78,47.23,9.45
2858,5,128,20221020,3,1,5.98,4,5.98,4.72,0.94
2859,14,68,20230825,5,1,14.35,9,14.35,11.34,2.27
2860,15,164,20210630,5,1,50.32,45,50.32,39.75,7.95
2861,7,108,20231206,6,5,20.82,14,104.1,82.24,16.45
2862,13,56,20230512,3,2,9.46,6,18.91,14.94,2.99
2863,19,4,20230901,3,3,13.3,12,39.89,31.51,6.3
2864,17,32,20220317,6,4,78.35,55,313.38,247.57,49.51
2865,14,106,20221017,3,3,13.63,9,40.88,32.3,6.46
2866,17,196,20220905,3,1,85.97,55,85.97,67.92,13.58
2867,14,96,20221020,2,5,12.58,9,62.89,49.68,9.94
2868,14,98,20230217,3,4,12.75,9,51.01,40.3,8.06
2869,20,26,20231004,1,1,20.61,18,20.61,16.28,3.26
2870,20,106,20210125,1,4,26.55,18,106.2,83.9,16.78
2871,18,26,20230614,6,4,21.63,16,86.51,68.34,13.67
2872,10,108,20210217,2,2,47.63,32,95.26,75.26,15.05
2873,13,30,20230302,2,4,9.45,6,37.81,29.87,5.97
2874,15,106,20220519,6,4,49.67,45,198.68,156.96,31.39
2875,8,130,20220622,3,3,40.03,26,120.1,94.88,18.98
2876,10,107,20220114,6,2,35.27,32,70.53,55.72,11.14
2877,2,4,20220818,1,2,1345.73,900,2691.46,2126.25,425.25
2878,20,82,20230116,3,2,28.43,18,56.86,44.92,8.98
2879,8,143,20220909,4,2,36.61,26,73.22,57.84,11.57
2880,2,148,20220719,4,2,1412.73,900,2825.45,2232.11,446.42
2881,6,104,20220714,3,5,11.79,10,58.96,46.58,9.32
2882,4,182,20211129,2,5,25.5,22,127.51,100.73,20.15
2883,13,196,20230407,6,3,9.11,6,27.34,21.6,4.32
2884,11,53,20210817,1,1,8.9,8,8.9,7.03,1.41
2885,19,40,20210118,1,5,17.45,12,87.23,68.91,13.78
2886,19,98,20210423,1,2,19.1,12,38.2,30.18,6.04
2887,12,48,20230629,2,2,6.24,5,12.48,9.86,1.97
2888,8,186,20230208,4,3,37.17,26,111.51,88.09,17.62
2889,3,37,20220131,6,1,936.67,660,936.67,739.97,147.99
2890,4,29,20230412,4,5,25.55,22,127.75,100.92,20.18
2891,10,68,20210723,2,1,36.44,32,36.44,28.79,5.76
2892,7,101,20220603,1,4,20.97,14,83.87,66.26,13.25
2893,3,125,20220817,6,1,795.4,660,795.4,628.37,125.67
2894,13,81,20220825,6,4,9.03,6,36.1,28.52,5.7
2895,10,3,20210916,2,5,45.3,32,226.5,178.94,35.79
2896,4,88,20210216,3,4,35.14,22,140.58,111.06,22.21
2897,18,2,20230511,2,5,23.53,16,117.67,92.96,18.59
2898,7,156,20210624,1,5,15.56,14,77.81,61.47,12.29
2899,5,56,20230105,3,1,6.2,4,6.2,4.9,0.98
2900,11,36,20210212,2,1,11.71,8,11.71,9.25,1.85
2901,9,71,20210701,4,2,40.99,26,81.98,64.76,12.95
2902,18,167,20220516,3,4,23.56,16,94.25,74.46,14.89
2903,14,132,20221213,4,2,11.03,9,22.05,17.42,3.48
2904,9,101,20211012,1,5,38.91,26,194.55,153.69,30.74
2905,10,43,20230424,2,4,42.14,32,168.54,133.15,26.63
2906,14,153,20221003,6,3,13.57,9,40.71,32.16,6.43
2907,4,156,20230613,4,4,26.4,22,105.59,83.42,16.68
2908,12,162,20220523,1,4,5.92,5,23.67,18.7,3.74
2909,17,65,20210218,5,4,68.57,55,274.28,216.68,43.34
2910,17,91,20230714,4,1,63.65,55,63.65,50.28,10.06
2911,14,48,20220408,3,2,10.23,9,20.45,16.16,3.23
2912,12,96,20230801,2,3,5.81,5,17.42,13.76,2.75
2913,1,184,20220404,3,2,959.54,720,1919.07,1516.07,303.21
2914,8,144,20220407,1,4,32.29,26,129.15,102.03,20.41
2915,17,56,20211102,1,5,68.15,55,340.73,269.18,53.84
2916,3,147,20230523,6,4,951.1,660,3804.41,3005.48,601.1
2917,11,82,20220916,2,2,9.0,8,18.0,14.22,2.84
2918,16,12,20221209,3,4,8.12,7,32.47,25.65,5.13
2919,6,154,20221012,3,5,12.91,10,64.57,51.01,10.2
2920,1,73,20230407,1,5,1147.66,720,5738.32,4533.27,906.65
2921,10,34,20221025,4,1,49.53,32,49.53,39.13,7.83
2922,2,87,20230127,6,1,1021.25,900,1021.25,806.79,161.36
2923,14,186,20210518,3,3,11.33,9,33.98,26.84,5.37
2924,13,21,20220512,5,3,8.08,6,24.24,19.15,3.83
2925,13,77,20210310,6,4,8.08,6,32.32,25.53,5.11
2926,4,96,20230710,5,1,24.52,22,24.52,19.37,3.87
2927,1,36,20210310,1,3,1102.1,720,3306.3,2611.98,522.4
2928,14,58,20231106,2,1,10.76,9,10.76,8.5,1.7
2929,18,2,20220614,6,1,19.68,16,19.68,15.55,3.11
2930,4,13,20210304,3,1,27.1,22,27.1,21.41,4.28
2931,20,98,20230914,3,2,28.12,18,56.25,44.44,8.89
2932,15,31,20230418,2,3,68.89,45,206.68,163.28,32.66
2933,19,106,20231218,6,4,17.21,12,68.84,54.38,10.88
2934,17,62,20230119,5,4,78.68,55,314.74,248.64,49.73
2935,11,198,20220208,6,4,9.7,8,38.81,30.66,6.13
2936,10,183,20220114,1,3,44.14,32,132.41,104.6,20.92
2937,7,178,20211215,1,1,22.2,14,22.2,17.54,3.51
2938,7,4,20210329,6,2,18.68,14,37.35,29.51,5.9
2939,7,125,20220707,1,3,16.86,14,50.58,39.96,7.99
2940,17,132,20230427,3,3,79.98,55,239.95,189.56,37.91
2941,5,130,20230731,1,2,4.84,4,9.68,7.65,1.53
2942,13,116,20220607,5,5,7.21,6,36.05,28.48,5.7
2943,7,18,20220728,3,4,16.55,14,66.2,52.3,10.46
2944,19,166,20220317,1,2,15.97,12,31.93,25.22,5.04
2945,4,62,20210603,1,4,26.26,22,105.03,82.97,16.59
2946,16,170,20210211,5,4,8.93,7,35.73,28.23,5.65
2947,18,22,20210621,3,4,19.3,16,77.19,60.98,12.2
2948,17,111,20220725,5,3,61.96,55,185.89,146.85,29.37
2949,12,26,20220127,1,4,7.33,5,29.32,23.16,4.63
2950,7,76,20220830,2,4,16.64,14,66.55,52.57,10.51
2951,17,156,20220201,4,5,72.42,55,362.12,286.07,57.21
2952,2,166,20230905,2,1,1088.81,900,1088.81,860.16,172.03
2953,2,148,20210318,3,2,1019.63,900,2039.26,1611.02,322.2
2954,9,58,20210526,5,4,33.69,26,134.78,106.48,21.3
2955,8,188,20210526,6,3,35.04,26,105.11,83.04,16.61
2956,7,89,20210903,6,3,20.34,14,61.02,48.21,9.64
2957,1,25,20220217,2,5,1118.8,720,5594.01,4419.27,883.85
2958,16,190,20230613,3,2,8.3,7,16.59,13.11,2.62
2959,3,43,20230905,2,3,1022.96,660,3068.87,2424.41,484.88
2960,1,171,20210723,4,4,912.26,720,3649.04,2882.74,576.55
2961,9,20,20210913,2,1,36.32,26,36.32,28.69,5.74
2962,19,1,20221111,4,2,16.04,12,32.07,25.34,5.07
2963,1,146,20210308,6,3,1092.73,720,3278.19,2589.77,517.95
2964,17,43,20230124,2,1,63.25,55,63.25,49.97,9.99
2965,11,116,20231122,4,3,12.76,8,38.28,30.24,6.05
2966,16,65,20220105,3,4,7.75,7,30.99,24.48,4.9
2967,10,182,20220523,3,5,47.59,32,237.96,187.99,37.6
2968,16,29,20230505,3,5,10.25,7,51.24,40.48,8.1
2969,5,106,20210201,2,2,5.11,4,10.23,8.08,1.62
2970,8,148,20210215,6,4,33.27,26,133.09,105.14,21.03
2971,3,50,20231205,4,1,1044.6,660,1044.6,825.23,165.05
2972,18,116,20230619,5,2,19.72,16,39.44,31.16,6.23
2973,12,85,20230901,4,5,6.54,5,32.72,25.85,5.17
2974,10,49,20220201,1,5,43.52,32,217.61,171.91,34.38
2975,20,32,20220509,4,4,24.9,18,99.6,78.68,15.74
2976,10,29,20220513,1,4,50.04,32,200.14,158.11,31.62
2977,15,175,20210730,2,5,71.25,45,356.25,281.44,56.29
2978,18,171,20230614,2,3,21.49,16,64.48,50.94,10.19
2979,10,4,20210405,4,1,38.68,32,38.68,30.56,6.11
2980,4,14,20230502,4,3,24.26,22,72.77,57.49,11.5
2981,1,13,20220520,3,2,918.08,720,1836.16,1450.57,290.11
2982,17,171,20220211,5,2,86.73,55,173.45,137.03,27.41
2983,9,37,20231020,6,2,34.22,26,68.43,54.06,10.81
2984,10,57,20210427,1,4,50.13,32,200.51,158.4,31.68
2985,13,109,20211223,4,1,9.28,6,9.28,7.33,1.47
2986,20,80,20220310,2,5,23.72,18,118.61,93.7,18.74
2987,19,36,20220408,6,2,14.7,12,29.4,23.23,4.65
2988,18,52,20220822,3,3,18.28,16,54.85,43.33,8.67
2989,15,140,20230324,2,4,67.1,45,268.42,212.05,42.41
2990,4,36,20220920,5,4,31.84,22,127.34,100.6,20.12
2991,12,120,20221223,3,4,6.67,5,26.67,21.07,4.21
2992,15,8,20220812,5,1,71.04,45,71.04,56.12,11.22
2993,3,194,20220829,2,5,1025.26,660,5126.3,4049.78,809.96
2994,19,132,20211215,3,2,16.93,12,33.85,26.74,5.35
2995,10,14,20230323,4,2,41.65,32,83.29,65.8,13.16
2996,15,196,20210111,5,4,68.38,45,273.53,216.09,43.22
2997,2,70,20210503,6,1,1140.07,900,1140.07,900.66,180.13
2998,10,145,20210520,4,3,49.03,32,147.09,116.2,23.24
2999,19,173,20210624,5,1,17.41,12,17.41,13.75,2.75
3000,5,144,20230111,6,4,4.67,4,18.69,14.77,2.95
3001,5,78,20230828,6,3,5.84,4,17.51,13.83,2.77
3002,16,160,20210111,6,2,8.1,7,16.2,12.8,2.56
3003,5,155,20210101,1,5,4.59,4,22.97,18.15,3.63
3004,4,122,20211021,1,5,29.08,22,145.41,114.87,22.97
3005,4,77,20210322,4,4,35.01,22,140.04,110.63,22.13
3006,18,67,20211203,5,4,24.47,16,97.9,77.34,15.47
3007,4,111,20230605,2,1,26.23,22,26.23,20.72,4.14
3008,8,44,20231205,5,5,31.2,26,156.02,123.26,24.65
3009,10,75,20221121,6,1,50.55,32,50.55,39.93,7.99
3010,12,171,20221208,3,4,6.46,5,25.86,20.43,4.09
3011,15,107,20210603,4,2,50.13,45,100.26,79.21,15.84
3012,4,145,20221019,4,1,30.59,22,30.59,24.17,4.83
3013,20,114,20210218,1,3,28.47,18,85.4,67.47,13.49
3014,15,71,20221103,1,2,57.55,45,115.1,90.93,18.19
3015,7,90,20221223,6,5,18.13,14,90.67,71.63,14.33
3016,6,168,20210401,2,3,14.28,10,42.84,33.84,6.77
3017,11,118,20230320,6,2,9.91,8,19.83,15.67,3.13
3018,10,101,20231229,1,4,41.22,32,164.9,130.27,26.05
3019,20,169,20221109,2,5,26.18,18,130.88,103.4,20.68
3020,17,67,20221229,2,3,76.69,55,230.08,181.76,36.35
3021,12,150,20230413,5,4,5.67,5,22.68,17.92,3.58
3022,6,60,20210212,1,1,13.5,10,13.5,10.67,2.13
3023,16,83,20230901,2,2,8.07,7,16.14,12.75,2.55
3024,13,194,20210908,4,1,6.79,6,6.79,5.36,1.07
3025,4,10,20211227,6,1,29.06,22,29.06,22.96,4.59
3026,20,162,20220622,1,2,22.69,18,45.38,35.85,7.17
3027,15,97,20230929,2,5,62.02,45,310.1,244.98,49.0
3028,9,126,20211008,4,3,31.53,26,94.59,74.73,14.95
3029,6,112,20231130,5,2,11.43,10,22.86,18.06,3.61
3030,4,53,20210204,1,2,34.03,22,68.05,53.76,10.75
3031,14,146,20220601,5,1,11.43,9,11.43,9.03,1.81
3032,17,128,20230906,2,2,76.19,55,152.37,120.37,24.07
3033,17,91,20221111,3,5,85.24,55,426.22,336.71,67.34
3034,3,113,20210719,4,4,1014.41,660,4057.65,3205.54,641.11
3035,3,33,20230328,5,3,759.3,660,2277.9,1799.54,359.91
3036,8,14,20221216,5,5,32.9,26,164.51,129.96,25.99
3037,10,65,20211118,4,3,36.29,32,108.86,86.0,17.2
3038,10,20,20210816,5,5,39.06,32,195.31,154.29,30.86
3039,20,129,20230113,3,4,25.37,18,101.47,80.16,16.03
3040,4,150,20230223,4,3,31.39,22,94.16,74.39,14.88
3041,11,108,20210217,3,2,10.14,8,20.28,16.02,3.2
3042,5,53,20210326,5,3,6.25,4,18.75,14.81,2.96
3043,2,61,20230810,4,1,1352.55,900,1352.55,1068.51,213.7
3044,20,180,20230321,1,3,28.63,18,85.89,67.85,13.57
3045,20,190,20220822,5,1,27.79,18,27.79,21.95,4.39
3046,5,70,20221118,6,1,4.61,4,4.61,3.64,0.73
3047,17,58,20221214,6,3,72.37,55,217.1,171.51,34.3
3048,8,6,20220311,1,1,38.66,26,38.66,30.54,6.11
3049,18,156,20211008,4,1,22.02,16,22.02,17.4,3.48
3050,13,197,20210317,4,2,7.89,6,15.78,12.47,2.49
3051,18,36,20220906,1,4,18.54,16,74.18,58.6,11.72
3052,12,91,20230602,2,3,6.59,5,19.77,15.62,3.12
3053,8,60,20210325,1,5,28.73,26,143.65,113.48,22.7
3054,18,146,20220816,1,1,24.59,16,24.59,19.43,3.89
3055,2,20,20211224,1,2,1187.35,900,2374.7,1876.01,375.2
3056,2,81,20220210,3,5,1284.84,900,6424.22,5075.13,1015.03
3057,10,34,20211217,5,4,42.86,32,171.44,135.44,27.09
3058,3,20,20210625,3,5,793.93,660,3969.67,3136.04,627.21
3059,12,57,20231010,4,3,7.85,5,23.56,18.61,3.72
3060,10,168,20230302,2,5,49.49,32,247.44,195.48,39.1
3061,18,129,20220404,1,1,20.37,16,20.37,16.09,3.22
3062,20,125,20220812,3,1,21.63,18,21.63,17.09,3.42
3063,17,60,20210716,3,5,66.3,55,331.48,261.87,52.37
3064,5,10,20220620,2,4,5.7,4,22.8,18.01,3.6
3065,4,6,20221013,4,1,27.17,22,27.17,21.46,4.29
3066,13,77,20230425,1,1,7.44,6,7.44,5.88,1.18
3067,13,127,20230525,1,4,7.75,6,31.02,24.51,4.9
3068,8,53,20210305,4,2,37.18,26,74.36,58.74,11.75
3069,2,170,20230203,3,1,1233.7,900,1233.7,974.62,194.92
3070,1,156,20220516,3,3,1083.69,720,3251.06,2568.34,513.67
3071,7,194,20230428,1,3,20.48,14,61.44,48.54,9.71
3072,14,110,20230612,6,1,13.53,9,13.53,10.69,2.14
3073,13,185,20230306,6,3,9.18,6,27.53,21.75,4.35
3074,15,109,20230207,5,5,66.8,45,334.01,263.87,52.77
3075,6,98,20220110,4,2,11.66,10,23.32,18.42,3.68
3076,9,175,20210122,3,1,41.58,26,41.58,32.85,6.57
3077,10,87,20230217,5,4,35.82,32,143.27,113.18,22.64
3078,12,69,20220128,6,3,7.46,5,22.37,17.67,3.53
3079,1,32,20230523,3,5,1029.88,720,5149.4,4068.03,813.61
3080,6,114,20220114,4,1,13.2,10,13.2,10.43,2.09
3081,2,92,20221101,4,5,1088.03,900,5440.15,4297.72,859.54
3082,19,21,20210325,3,5,16.51,12,82.54,65.21,13.04
